,Citation_Difference
1245471,-1.0
1245466,-1.0
1245452,-1.0
1245409,-1.0
1246101,-1.0
1242162,-1.0
1244421,-1.0
1244321,-1.0
1243154,-1.0
1243148,-1.0
1243100,-1.0
1243066,-1.0
1242904,-1.0
1242901,-1.0
1242865,-1.0
1242852,-1.0
1242692,-1.0
1242658,-1.0
1242639,-1.0
1242633,-1.0
1242604,-1.0
1243158,-1.0
1242573,-1.0
1242453,-1.0
1242432,-1.0
1242426,-1.0
1242395,-1.0
1242375,-1.0
1242346,-1.0
1242325,-1.0
1242305,-1.0
1242300,-1.0
1242281,-1.0
1242273,-1.0
1242239,-1.0
1242236,-1.0
1242551,-1.0
1244345,-1.0
1243178,-1.0
1243337,-1.0
1244243,-1.0
1244137,-1.0
1244134,-1.0
1244113,-1.0
1244106,-1.0
1244093,-1.0
1244056,-1.0
1244052,-1.0
1243921,-1.0
1243913,-1.0
1243897,-1.0
1243873,-1.0
1243804,-1.0
1243192,-1.0
1243628,-1.0
1243608,-1.0
1243603,-1.0
1243600,-1.0
1243591,-1.0
1243590,-1.0
1243587,-1.0
1243586,-1.0
1243539,-1.0
1243414,-1.0
1243403,-1.0
1243370,-1.0
1243360,-1.0
1243343,-1.0
1243627,-1.0
1237092,-1.0
1258142,-1.0
1258279,-1.0
1275600,-1.0
1275597,-1.0
1275592,-1.0
1275578,-1.0
1275575,-1.0
1275574,-1.0
1275572,-1.0
1275378,-1.0
1275366,-1.0
1275363,-1.0
1275350,-1.0
1275343,-1.0
1275325,-1.0
1273694,-1.0
1273693,-1.0
1273669,-1.0
1273661,-1.0
1273655,-1.0
1273629,-1.0
1273600,-1.0
1273541,-1.0
1273442,-1.0
1273433,-1.0
1272900,-1.0
1272897,-1.0
1272896,-1.0
1272880,-1.0
1275605,-1.0
1275609,-1.0
1275618,-1.0
1275634,-1.0
1276341,-1.0
1276287,-1.0
1276286,-1.0
1276274,-1.0
1276253,-1.0
1276252,-1.0
1276244,-1.0
1276201,-1.0
1276154,-1.0
1276134,-1.0
1276096,-1.0
1276074,-1.0
1276060,-1.0
1272875,-1.0
1276058,-1.0
1275931,-1.0
1275908,-1.0
1275892,-1.0
1275853,-1.0
1275813,-1.0
1275810,-1.0
1275741,-1.0
1275720,-1.0
1275706,-1.0
1275678,-1.0
1275676,-1.0
1275672,-1.0
1275657,-1.0
1275941,-1.0
1272854,-1.0
1272822,-1.0
1272813,-1.0
1269000,-1.0
1268981,-1.0
1268972,-1.0
1268969,-1.0
1268961,-1.0
1268953,-1.0
1268936,-1.0
1268934,-1.0
1268815,-1.0
1268811,-1.0
1268802,-1.0
1268799,-1.0
1268791,-1.0
1269008,-1.0
1268785,-1.0
1268759,-1.0
1268689,-1.0
1268669,-1.0
1268652,-1.0
1268633,-1.0
1268632,-1.0
1268609,-1.0
1268562,-1.0
1268559,-1.0
1268556,-1.0
1268539,-1.0
1268372,-1.0
1268358,-1.0
1268769,-1.0
1276379,-1.0
1269013,-1.0
1269018,-1.0
1272809,-1.0
1272713,-1.0
1272683,-1.0
1272663,-1.0
1272645,-1.0
1272641,-1.0
1269761,-1.0
1269744,-1.0
1269741,-1.0
1269711,-1.0
1269698,-1.0
1269692,-1.0
1269675,-1.0
1269015,-1.0
1269670,-1.0
1269645,-1.0
1269515,-1.0
1269496,-1.0
1269418,-1.0
1269416,-1.0
1269412,-1.0
1269355,-1.0
1269349,-1.0
1269329,-1.0
1269307,-1.0
1269304,-1.0
1269291,-1.0
1269286,-1.0
1269666,-1.0
1276387,-1.0
1276398,-1.0
1276455,-1.0
1279875,-1.0
1279867,-1.0
1279866,-1.0
1279826,-1.0
1279820,-1.0
1279778,-1.0
1279745,-1.0
1279739,-1.0
1279712,-1.0
1279709,-1.0
1279618,-1.0
1279588,-1.0
1279583,-1.0
1279893,-1.0
1279563,-1.0
1279511,-1.0
1279482,-1.0
1279459,-1.0
1279450,-1.0
1279124,-1.0
1279017,-1.0
1279000,-1.0
1278896,-1.0
1278877,-1.0
1278837,-1.0
1278814,-1.0
1278812,-1.0
1278752,-1.0
1279516,-1.0
1278747,-1.0
1279917,-1.0
1279929,-1.0
1280882,-1.0
1280875,-1.0
1280853,-1.0
1280852,-1.0
1280708,-1.0
1280695,-1.0
1280688,-1.0
1280666,-1.0
1280521,-1.0
1280516,-1.0
1280508,-1.0
1280506,-1.0
1280502,-1.0
1279919,-1.0
1280499,-1.0
1280335,-1.0
1280329,-1.0
1280307,-1.0
1280285,-1.0
1280279,-1.0
1280237,-1.0
1280212,-1.0
1280106,-1.0
1280101,-1.0
1280099,-1.0
1280091,-1.0
1280035,-1.0
1279931,-1.0
1280498,-1.0
1268352,-1.0
1278728,-1.0
1278706,-1.0
1277239,-1.0
1277157,-1.0
1277101,-1.0
1277082,-1.0
1277074,-1.0
1277032,-1.0
1277023,-1.0
1277022,-1.0
1277019,-1.0
1277017,-1.0
1276863,-1.0
1276859,-1.0
1276852,-1.0
1277260,-1.0
1276806,-1.0
1276789,-1.0
1276774,-1.0
1276745,-1.0
1276632,-1.0
1276589,-1.0
1276555,-1.0
1276540,-1.0
1276529,-1.0
1276527,-1.0
1276515,-1.0
1276506,-1.0
1276499,-1.0
1276490,-1.0
1276800,-1.0
1278722,-1.0
1277315,-1.0
1277864,-1.0
1278679,-1.0
1278656,-1.0
1278652,-1.0
1278616,-1.0
1278594,-1.0
1278586,-1.0
1278583,-1.0
1278565,-1.0
1278562,-1.0
1278540,-1.0
1278509,-1.0
1278494,-1.0
1278480,-1.0
1277318,-1.0
1278461,-1.0
1278299,-1.0
1278217,-1.0
1278187,-1.0
1278166,-1.0
1278153,-1.0
1278140,-1.0
1278079,-1.0
1278067,-1.0
1278032,-1.0
1277995,-1.0
1277925,-1.0
1277907,-1.0
1277887,-1.0
1278327,-1.0
1268337,-1.0
1268329,-1.0
1268297,-1.0
1262802,-1.0
1262801,-1.0
1262786,-1.0
1262784,-1.0
1262777,-1.0
1262734,-1.0
1262680,-1.0
1262582,-1.0
1262555,-1.0
1262539,-1.0
1262521,-1.0
1262516,-1.0
1262509,-1.0
1262806,-1.0
1262503,-1.0
1262465,-1.0
1262458,-1.0
1262456,-1.0
1262450,-1.0
1262392,-1.0
1262296,-1.0
1262276,-1.0
1262227,-1.0
1262217,-1.0
1262215,-1.0
1262130,-1.0
1262112,-1.0
1262007,-1.0
1262502,-1.0
1261966,-1.0
1262828,-1.0
1262910,-1.0
1263682,-1.0
1263680,-1.0
1263672,-1.0
1263637,-1.0
1263558,-1.0
1263516,-1.0
1263490,-1.0
1263461,-1.0
1263457,-1.0
1263415,-1.0
1263402,-1.0
1263387,-1.0
1263357,-1.0
1262855,-1.0
1263348,-1.0
1263337,-1.0
1263274,-1.0
1263244,-1.0
1263232,-1.0
1263220,-1.0
1263165,-1.0
1263120,-1.0
1263082,-1.0
1263076,-1.0
1263061,-1.0
1263043,-1.0
1263038,-1.0
1262944,-1.0
1263347,-1.0
1263743,-1.0
1261944,-1.0
1261928,-1.0
1260882,-1.0
1260871,-1.0
1260869,-1.0
1260849,-1.0
1260839,-1.0
1260756,-1.0
1260747,-1.0
1260612,-1.0
1260561,-1.0
1260558,-1.0
1260555,-1.0
1260543,-1.0
1260539,-1.0
1260901,-1.0
1260535,-1.0
1258638,-1.0
1258634,-1.0
1258630,-1.0
1258516,-1.0
1258508,-1.0
1258505,-1.0
1258477,-1.0
1258472,-1.0
1258466,-1.0
1258429,-1.0
1258356,-1.0
1258300,-1.0
1258282,-1.0
1258650,-1.0
1261932,-1.0
1260930,-1.0
1260942,-1.0
1261910,-1.0
1261885,-1.0
1261847,-1.0
1261773,-1.0
1261771,-1.0
1261754,-1.0
1261523,-1.0
1261472,-1.0
1261469,-1.0
1261443,-1.0
1261428,-1.0
1261401,-1.0
1261383,-1.0
1260934,-1.0
1261377,-1.0
1261372,-1.0
1261330,-1.0
1261319,-1.0
1261284,-1.0
1261251,-1.0
1261250,-1.0
1261242,-1.0
1261130,-1.0
1261050,-1.0
1260981,-1.0
1260969,-1.0
1260954,-1.0
1260946,-1.0
1261375,-1.0
1258264,-1.0
1263746,-1.0
1263778,-1.0
1266911,-1.0
1266906,-1.0
1266894,-1.0
1266825,-1.0
1266776,-1.0
1266767,-1.0
1266698,-1.0
1266476,-1.0
1266413,-1.0
1266390,-1.0
1266363,-1.0
1266298,-1.0
1266259,-1.0
1267015,-1.0
1266243,-1.0
1266077,-1.0
1266065,-1.0
1266024,-1.0
1265999,-1.0
1265998,-1.0
1265995,-1.0
1265992,-1.0
1265879,-1.0
1265832,-1.0
1265823,-1.0
1265802,-1.0
1265800,-1.0
1265776,-1.0
1266239,-1.0
1265755,-1.0
1267169,-1.0
1267185,-1.0
1268284,-1.0
1268243,-1.0
1268181,-1.0
1268157,-1.0
1268113,-1.0
1267732,-1.0
1267714,-1.0
1267696,-1.0
1267683,-1.0
1267661,-1.0
1267641,-1.0
1267624,-1.0
1267615,-1.0
1267184,-1.0
1267612,-1.0
1267479,-1.0
1267457,-1.0
1267443,-1.0
1267410,-1.0
1267383,-1.0
1267374,-1.0
1267366,-1.0
1267359,-1.0
1267358,-1.0
1267344,-1.0
1267330,-1.0
1267245,-1.0
1267221,-1.0
1267512,-1.0
1263767,-1.0
1265749,-1.0
1265693,-1.0
1264673,-1.0
1264644,-1.0
1264636,-1.0
1264563,-1.0
1264534,-1.0
1264523,-1.0
1264487,-1.0
1264453,-1.0
1264452,-1.0
1264450,-1.0
1264381,-1.0
1264317,-1.0
1264292,-1.0
1264685,-1.0
1264288,-1.0
1264281,-1.0
1264249,-1.0
1264233,-1.0
1264192,-1.0
1264168,-1.0
1264167,-1.0
1264166,-1.0
1264143,-1.0
1264125,-1.0
1264045,-1.0
1264011,-1.0
1263823,-1.0
1263796,-1.0
1264284,-1.0
1265727,-1.0
1264764,-1.0
1264855,-1.0
1265686,-1.0
1265643,-1.0
1265630,-1.0
1265618,-1.0
1265613,-1.0
1265580,-1.0
1265552,-1.0
1265521,-1.0
1265520,-1.0
1265482,-1.0
1265465,-1.0
1265418,-1.0
1265377,-1.0
1264772,-1.0
1265372,-1.0
1265264,-1.0
1265214,-1.0
1265164,-1.0
1265150,-1.0
1265113,-1.0
1265059,-1.0
1264946,-1.0
1264945,-1.0
1264938,-1.0
1264937,-1.0
1264899,-1.0
1264884,-1.0
1264883,-1.0
1265270,-1.0
1280886,-1.0
1237055,-1.0
1237020,-1.0
1208040,-1.0
1207980,-1.0
1207967,-1.0
1207924,-1.0
1207862,-1.0
1207843,-1.0
1207837,-1.0
1207829,-1.0
1207819,-1.0
1207650,-1.0
1207623,-1.0
1207619,-1.0
1207604,-1.0
1207569,-1.0
1207464,-1.0
1207460,-1.0
1207449,-1.0
1207351,-1.0
1207292,-1.0
1207286,-1.0
1207205,-1.0
1207202,-1.0
1207199,-1.0
1207134,-1.0
1207065,-1.0
1207052,-1.0
1206998,-1.0
1208077,-1.0
1208081,-1.0
1208085,-1.0
1208106,-1.0
1209172,-1.0
1209170,-1.0
1209133,-1.0
1209121,-1.0
1209108,-1.0
1209006,-1.0
1208950,-1.0
1208891,-1.0
1208865,-1.0
1208864,-1.0
1208806,-1.0
1208753,-1.0
1208736,-1.0
1206921,-1.0
1208696,-1.0
1208670,-1.0
1208665,-1.0
1208664,-1.0
1208620,-1.0
1208572,-1.0
1208528,-1.0
1208523,-1.0
1208313,-1.0
1208270,-1.0
1208266,-1.0
1208250,-1.0
1208248,-1.0
1208138,-1.0
1208683,-1.0
1206916,-1.0
1206821,-1.0
1206709,-1.0
1205069,-1.0
1205064,-1.0
1205039,-1.0
1204990,-1.0
1204962,-1.0
1204952,-1.0
1204945,-1.0
1204934,-1.0
1204779,-1.0
1204748,-1.0
1204743,-1.0
1204712,-1.0
1204638,-1.0
1205125,-1.0
1204624,-1.0
1204564,-1.0
1204556,-1.0
1204535,-1.0
1204525,-1.0
1204510,-1.0
1204488,-1.0
1204449,-1.0
1204428,-1.0
1204420,-1.0
1204386,-1.0
1204378,-1.0
1204375,-1.0
1204352,-1.0
1204623,-1.0
1209221,-1.0
1205138,-1.0
1205234,-1.0
1206707,-1.0
1206660,-1.0
1206608,-1.0
1206580,-1.0
1206497,-1.0
1206474,-1.0
1206374,-1.0
1206310,-1.0
1206294,-1.0
1206274,-1.0
1206077,-1.0
1205963,-1.0
1205912,-1.0
1205155,-1.0
1205890,-1.0
1205854,-1.0
1205845,-1.0
1205839,-1.0
1205829,-1.0
1205739,-1.0
1205691,-1.0
1205675,-1.0
1205653,-1.0
1205636,-1.0
1205585,-1.0
1205335,-1.0
1205278,-1.0
1205242,-1.0
1205857,-1.0
1209226,-1.0
1209244,-1.0
1209261,-1.0
1215983,-1.0
1215916,-1.0
1215782,-1.0
1215760,-1.0
1215742,-1.0
1215716,-1.0
1215617,-1.0
1215589,-1.0
1215562,-1.0
1215473,-1.0
1215449,-1.0
1215334,-1.0
1215302,-1.0
1215984,-1.0
1215297,-1.0
1215287,-1.0
1215232,-1.0
1215181,-1.0
1215124,-1.0
1215118,-1.0
1215070,-1.0
1215054,-1.0
1211459,-1.0
1211447,-1.0
1211274,-1.0
1211258,-1.0
1211204,-1.0
1211169,-1.0
1215296,-1.0
1211167,-1.0
1215994,-1.0
1216019,-1.0
1216851,-1.0
1216834,-1.0
1216779,-1.0
1216715,-1.0
1216703,-1.0
1216697,-1.0
1216684,-1.0
1216619,-1.0
1216611,-1.0
1216584,-1.0
1216564,-1.0
1216555,-1.0
1216549,-1.0
1216003,-1.0
1216535,-1.0
1216453,-1.0
1216336,-1.0
1216288,-1.0
1216266,-1.0
1216188,-1.0
1216163,-1.0
1216159,-1.0
1216154,-1.0
1216151,-1.0
1216078,-1.0
1216045,-1.0
1216042,-1.0
1216039,-1.0
1216485,-1.0
1204323,-1.0
1211132,-1.0
1211048,-1.0
1209805,-1.0
1209800,-1.0
1209745,-1.0
1209733,-1.0
1209701,-1.0
1209697,-1.0
1209689,-1.0
1209672,-1.0
1209655,-1.0
1209651,-1.0
1209642,-1.0
1209593,-1.0
1209591,-1.0
1209825,-1.0
1209569,-1.0
1209531,-1.0
1209530,-1.0
1209529,-1.0
1209498,-1.0
1209480,-1.0
1209474,-1.0
1209471,-1.0
1209469,-1.0
1209447,-1.0
1209430,-1.0
1209383,-1.0
1209331,-1.0
1209262,-1.0
1209543,-1.0
1211129,-1.0
1209829,-1.0
1209891,-1.0
1211037,-1.0
1211020,-1.0
1211008,-1.0
1210808,-1.0
1210806,-1.0
1210751,-1.0
1210742,-1.0
1210706,-1.0
1210705,-1.0
1210676,-1.0
1210628,-1.0
1210547,-1.0
1210546,-1.0
1209858,-1.0
1210545,-1.0
1210437,-1.0
1210429,-1.0
1210423,-1.0
1210417,-1.0
1210322,-1.0
1210277,-1.0
1210232,-1.0
1210220,-1.0
1210183,-1.0
1210122,-1.0
1210028,-1.0
1209987,-1.0
1209982,-1.0
1210438,-1.0
1204319,-1.0
1204317,-1.0
1204285,-1.0
1196360,-1.0
1195875,-1.0
1195864,-1.0
1195850,-1.0
1195819,-1.0
1195788,-1.0
1195743,-1.0
1195742,-1.0
1195736,-1.0
1195699,-1.0
1195689,-1.0
1195666,-1.0
1195581,-1.0
1196362,-1.0
1195566,-1.0
1195481,-1.0
1195448,-1.0
1195444,-1.0
1195434,-1.0
1195305,-1.0
1194867,-1.0
1194864,-1.0
1194824,-1.0
1194659,-1.0
1194597,-1.0
1194446,-1.0
1194417,-1.0
1194410,-1.0
1195529,-1.0
1194408,-1.0
1196373,-1.0
1196394,-1.0
1197281,-1.0
1197275,-1.0
1197270,-1.0
1197269,-1.0
1197246,-1.0
1197235,-1.0
1197103,-1.0
1197058,-1.0
1197027,-1.0
1196994,-1.0
1196927,-1.0
1196915,-1.0
1196878,-1.0
1196386,-1.0
1196824,-1.0
1196758,-1.0
1196714,-1.0
1196710,-1.0
1196677,-1.0
1196608,-1.0
1196589,-1.0
1196469,-1.0
1196466,-1.0
1196460,-1.0
1196450,-1.0
1196439,-1.0
1196436,-1.0
1196402,-1.0
1196778,-1.0
1197363,-1.0
1194387,-1.0
1194158,-1.0
1192939,-1.0
1192874,-1.0
1192069,-1.0
1192007,-1.0
1191937,-1.0
1191931,-1.0
1191922,-1.0
1191920,-1.0
1191908,-1.0
1191897,-1.0
1191896,-1.0
1191891,-1.0
1191466,-1.0
1192984,-1.0
1191433,-1.0
1191422,-1.0
1191413,-1.0
1191409,-1.0
1191405,-1.0
1191404,-1.0
1191372,-1.0
1191359,-1.0
1191200,-1.0
1191072,-1.0
1191038,-1.0
1191027,-1.0
1190983,-1.0
1190921,-1.0
1191428,-1.0
1194171,-1.0
1192992,-1.0
1193013,-1.0
1194128,-1.0
1194119,-1.0
1194086,-1.0
1194085,-1.0
1194070,-1.0
1194051,-1.0
1193979,-1.0
1193975,-1.0
1193963,-1.0
1193941,-1.0
1193913,-1.0
1193892,-1.0
1193823,-1.0
1192993,-1.0
1193799,-1.0
1193734,-1.0
1193731,-1.0
1193388,-1.0
1193359,-1.0
1193357,-1.0
1193319,-1.0
1193314,-1.0
1193309,-1.0
1193276,-1.0
1193270,-1.0
1193263,-1.0
1193069,-1.0
1193053,-1.0
1193780,-1.0
1216860,-1.0
1197460,-1.0
1197481,-1.0
1203674,-1.0
1203667,-1.0
1203664,-1.0
1203631,-1.0
1203627,-1.0
1203549,-1.0
1203489,-1.0
1203483,-1.0
1203479,-1.0
1203388,-1.0
1203375,-1.0
1203317,-1.0
1203301,-1.0
1203692,-1.0
1203253,-1.0
1203165,-1.0
1203157,-1.0
1203021,-1.0
1203016,-1.0
1202983,-1.0
1202978,-1.0
1202975,-1.0
1202959,-1.0
1202956,-1.0
1202929,-1.0
1202886,-1.0
1202848,-1.0
1202834,-1.0
1203240,-1.0
1202697,-1.0
1203704,-1.0
1203802,-1.0
1204256,-1.0
1204204,-1.0
1204184,-1.0
1204146,-1.0
1204132,-1.0
1204131,-1.0
1204108,-1.0
1204107,-1.0
1204102,-1.0
1204089,-1.0
1204087,-1.0
1204069,-1.0
1204053,-1.0
1203726,-1.0
1204026,-1.0
1203967,-1.0
1203961,-1.0
1203960,-1.0
1203956,-1.0
1203950,-1.0
1203949,-1.0
1203948,-1.0
1203945,-1.0
1203944,-1.0
1203906,-1.0
1203892,-1.0
1203838,-1.0
1203815,-1.0
1203983,-1.0
1197465,-1.0
1202689,-1.0
1202611,-1.0
1198454,-1.0
1198445,-1.0
1198426,-1.0
1198335,-1.0
1198309,-1.0
1198280,-1.0
1198270,-1.0
1198263,-1.0
1198262,-1.0
1198227,-1.0
1198217,-1.0
1198170,-1.0
1198103,-1.0
1198909,-1.0
1198067,-1.0
1197969,-1.0
1197900,-1.0
1197874,-1.0
1197873,-1.0
1197867,-1.0
1197760,-1.0
1197735,-1.0
1197601,-1.0
1197533,-1.0
1197501,-1.0
1197496,-1.0
1197483,-1.0
1197482,-1.0
1198012,-1.0
1202657,-1.0
1198935,-1.0
1198940,-1.0
1202607,-1.0
1202510,-1.0
1202503,-1.0
1202459,-1.0
1202365,-1.0
1202327,-1.0
1202269,-1.0
1202262,-1.0
1202203,-1.0
1202186,-1.0
1201961,-1.0
1201917,-1.0
1201899,-1.0
1198937,-1.0
1201898,-1.0
1199303,-1.0
1199280,-1.0
1199256,-1.0
1199247,-1.0
1199232,-1.0
1199215,-1.0
1199213,-1.0
1199021,-1.0
1198998,-1.0
1198987,-1.0
1198986,-1.0
1198982,-1.0
1198981,-1.0
1199307,-1.0
1237025,-1.0
1216877,-1.0
1216889,-1.0
1230887,-1.0
1230831,-1.0
1230807,-1.0
1230796,-1.0
1230786,-1.0
1230777,-1.0
1230348,-1.0
1230329,-1.0
1230320,-1.0
1230290,-1.0
1230286,-1.0
1230270,-1.0
1230264,-1.0
1230241,-1.0
1230231,-1.0
1230227,-1.0
1230213,-1.0
1230026,-1.0
1229974,-1.0
1229973,-1.0
1229967,-1.0
1229953,-1.0
1229779,-1.0
1229762,-1.0
1229757,-1.0
1229589,-1.0
1229581,-1.0
1230890,-1.0
1230910,-1.0
1230974,-1.0
1231286,-1.0
1231797,-1.0
1231768,-1.0
1231763,-1.0
1231760,-1.0
1231753,-1.0
1231748,-1.0
1231717,-1.0
1231705,-1.0
1231703,-1.0
1231692,-1.0
1231680,-1.0
1231663,-1.0
1231637,-1.0
1229542,-1.0
1231598,-1.0
1231577,-1.0
1231570,-1.0
1231556,-1.0
1231507,-1.0
1231502,-1.0
1231501,-1.0
1231487,-1.0
1231458,-1.0
1231435,-1.0
1231424,-1.0
1231422,-1.0
1231421,-1.0
1231331,-1.0
1231581,-1.0
1229528,-1.0
1229513,-1.0
1229482,-1.0
1228213,-1.0
1228206,-1.0
1228185,-1.0
1228165,-1.0
1228159,-1.0
1227915,-1.0
1227913,-1.0
1227898,-1.0
1227832,-1.0
1227824,-1.0
1227809,-1.0
1227808,-1.0
1227796,-1.0
1228224,-1.0
1227795,-1.0
1227754,-1.0
1227752,-1.0
1227744,-1.0
1227683,-1.0
1227605,-1.0
1227604,-1.0
1227554,-1.0
1227493,-1.0
1227492,-1.0
1227484,-1.0
1227457,-1.0
1227423,-1.0
1227385,-1.0
1227775,-1.0
1231903,-1.0
1228293,-1.0
1228311,-1.0
1229452,-1.0
1229449,-1.0
1229315,-1.0
1229309,-1.0
1229307,-1.0
1229274,-1.0
1229252,-1.0
1229120,-1.0
1229062,-1.0
1229058,-1.0
1229053,-1.0
1229044,-1.0
1229034,-1.0
1228305,-1.0
1228987,-1.0
1228952,-1.0
1228866,-1.0
1228719,-1.0
1228685,-1.0
1228658,-1.0
1228526,-1.0
1228525,-1.0
1228465,-1.0
1228440,-1.0
1228375,-1.0
1228335,-1.0
1228331,-1.0
1228328,-1.0
1228983,-1.0
1231913,-1.0
1231918,-1.0
1231950,-1.0
1236156,-1.0
1236150,-1.0
1236123,-1.0
1236121,-1.0
1236115,-1.0
1236104,-1.0
1236048,-1.0
1236047,-1.0
1236014,-1.0
1236013,-1.0
1235919,-1.0
1235879,-1.0
1235823,-1.0
1236183,-1.0
1235817,-1.0
1235746,-1.0
1235734,-1.0
1235728,-1.0
1235705,-1.0
1235660,-1.0
1235497,-1.0
1235373,-1.0
1235367,-1.0
1235292,-1.0
1235267,-1.0
1235266,-1.0
1235167,-1.0
1235117,-1.0
1235760,-1.0
1235082,-1.0
1236185,-1.0
1236199,-1.0
1237011,-1.0
1236998,-1.0
1236820,-1.0
1236818,-1.0
1236811,-1.0
1236802,-1.0
1236767,-1.0
1236719,-1.0
1236701,-1.0
1236694,-1.0
1236633,-1.0
1236599,-1.0
1236576,-1.0
1236187,-1.0
1236549,-1.0
1236533,-1.0
1236513,-1.0
1236493,-1.0
1236486,-1.0
1236473,-1.0
1236458,-1.0
1236452,-1.0
1236369,-1.0
1236327,-1.0
1236316,-1.0
1236275,-1.0
1236246,-1.0
1236219,-1.0
1236543,-1.0
1227376,-1.0
1234997,-1.0
1234970,-1.0
1233349,-1.0
1233341,-1.0
1233335,-1.0
1233316,-1.0
1233297,-1.0
1233119,-1.0
1233104,-1.0
1233087,-1.0
1233082,-1.0
1233037,-1.0
1233018,-1.0
1232948,-1.0
1232947,-1.0
1233362,-1.0
1232939,-1.0
1232489,-1.0
1232462,-1.0
1232440,-1.0
1232366,-1.0
1232242,-1.0
1232221,-1.0
1232212,-1.0
1232194,-1.0
1232182,-1.0
1232073,-1.0
1232044,-1.0
1232040,-1.0
1231974,-1.0
1232515,-1.0
1234972,-1.0
1233373,-1.0
1233394,-1.0
1234965,-1.0
1234551,-1.0
1234546,-1.0
1234533,-1.0
1234482,-1.0
1234474,-1.0
1234422,-1.0
1234411,-1.0
1234369,-1.0
1234356,-1.0
1234271,-1.0
1234229,-1.0
1234166,-1.0
1233383,-1.0
1233861,-1.0
1233725,-1.0
1233720,-1.0
1233690,-1.0
1233687,-1.0
1233647,-1.0
1233612,-1.0
1233602,-1.0
1233601,-1.0
1233599,-1.0
1233513,-1.0
1233497,-1.0
1233484,-1.0
1233472,-1.0
1233729,-1.0
1227357,-1.0
1227352,-1.0
1227344,-1.0
1220747,-1.0
1220744,-1.0
1220743,-1.0
1220605,-1.0
1220560,-1.0
1220558,-1.0
1220536,-1.0
1220445,-1.0
1220401,-1.0
1220397,-1.0
1220354,-1.0
1220350,-1.0
1220344,-1.0
1220760,-1.0
1220339,-1.0
1220046,-1.0
1220039,-1.0
1219984,-1.0
1219983,-1.0
1219924,-1.0
1219904,-1.0
1219901,-1.0
1219444,-1.0
1219364,-1.0
1219363,-1.0
1219323,-1.0
1219322,-1.0
1219311,-1.0
1220187,-1.0
1219307,-1.0
1220763,-1.0
1220773,-1.0
1222141,-1.0
1222138,-1.0
1222118,-1.0
1222065,-1.0
1221777,-1.0
1221751,-1.0
1221747,-1.0
1221736,-1.0
1221718,-1.0
1221541,-1.0
1221537,-1.0
1221500,-1.0
1221496,-1.0
1220770,-1.0
1221297,-1.0
1221269,-1.0
1221257,-1.0
1221197,-1.0
1221189,-1.0
1221096,-1.0
1221093,-1.0
1221053,-1.0
1221020,-1.0
1220989,-1.0
1220982,-1.0
1220959,-1.0
1220805,-1.0
1220801,-1.0
1221294,-1.0
1222153,-1.0
1219260,-1.0
1219114,-1.0
1217597,-1.0
1217530,-1.0
1217519,-1.0
1217507,-1.0
1217502,-1.0
1217483,-1.0
1217472,-1.0
1217441,-1.0
1217403,-1.0
1217397,-1.0
1217382,-1.0
1217368,-1.0
1217359,-1.0
1217607,-1.0
1217355,-1.0
1217168,-1.0
1217158,-1.0
1217150,-1.0
1217146,-1.0
1217142,-1.0
1217133,-1.0
1217078,-1.0
1217075,-1.0
1216984,-1.0
1216967,-1.0
1216956,-1.0
1216905,-1.0
1216895,-1.0
1217248,-1.0
1219125,-1.0
1217612,-1.0
1217660,-1.0
1219103,-1.0
1219060,-1.0
1218980,-1.0
1218970,-1.0
1218948,-1.0
1218947,-1.0
1218494,-1.0
1218491,-1.0
1218487,-1.0
1218387,-1.0
1218383,-1.0
1218317,-1.0
1218314,-1.0
1217630,-1.0
1218307,-1.0
1218160,-1.0
1218159,-1.0
1218010,-1.0
1218008,-1.0
1217976,-1.0
1217769,-1.0
1217760,-1.0
1217713,-1.0
1217700,-1.0
1217674,-1.0
1217673,-1.0
1217672,-1.0
1217666,-1.0
1218284,-1.0
1216883,-1.0
1222251,-1.0
1222274,-1.0
1225457,-1.0
1225393,-1.0
1225326,-1.0
1225291,-1.0
1225287,-1.0
1225278,-1.0
1225257,-1.0
1225254,-1.0
1225240,-1.0
1225229,-1.0
1225214,-1.0
1225195,-1.0
1225124,-1.0
1225495,-1.0
1224794,-1.0
1224561,-1.0
1224553,-1.0
1224544,-1.0
1224535,-1.0
1224527,-1.0
1224507,-1.0
1224498,-1.0
1224330,-1.0
1224293,-1.0
1224278,-1.0
1224199,-1.0
1224181,-1.0
1224178,-1.0
1224744,-1.0
1224154,-1.0
1225508,-1.0
1225540,-1.0
1227330,-1.0
1227325,-1.0
1227309,-1.0
1227244,-1.0
1227202,-1.0
1227182,-1.0
1227144,-1.0
1227136,-1.0
1227120,-1.0
1226912,-1.0
1226886,-1.0
1226878,-1.0
1226872,-1.0
1225532,-1.0
1226836,-1.0
1226353,-1.0
1226218,-1.0
1226017,-1.0
1225981,-1.0
1225953,-1.0
1225920,-1.0
1225914,-1.0
1225886,-1.0
1225727,-1.0
1225688,-1.0
1225676,-1.0
1225664,-1.0
1225646,-1.0
1226823,-1.0
1222254,-1.0
1224121,-1.0
1224094,-1.0
1223257,-1.0
1223223,-1.0
1223214,-1.0
1223210,-1.0
1223100,-1.0
1223073,-1.0
1223041,-1.0
1222851,-1.0
1222809,-1.0
1222783,-1.0
1222713,-1.0
1222671,-1.0
1222668,-1.0
