,recID,oldRef,newRef,metaData
22362633,1297126,1297126,1297126,"{'record': {'$ref': 'http://localhost:5000/api/literature/1297126'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 509  012085 3 1 1.5 2 2.5 3 3.5 4 4.5 5 -1.5 -1 -0.5 0 0.5 1 1.5 2 2.5 3 Λ/Λ Ξ/ + Ξ Ω/ + Ω 7.7 GeV'], 'label': '4', 'dois': ['10.1088/1742-6596/509/1/012085']}, 'recid': 1297126, 'curated_relation': False}"
22362647,1297126,1297126,1297126,"{'record': {'$ref': 'http://localhost:5000/api/literature/1297126'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 509  012085 4'], 'label': '17', 'dois': ['10.1088/1742-6596/509/1/012085']}, 'recid': 1297126, 'curated_relation': False}"
22362658,1297127,1297127,1297127,"{'record': {'$ref': 'http://localhost:5000/api/literature/1297127'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 509  012086 4'], 'label': '10', 'dois': ['10.1088/1742-6596/509/1/012086']}, 'recid': 1297127, 'curated_relation': False}"
22362676,1297130,1297130,1297130,"{'record': {'$ref': 'http://localhost:5000/api/literature/1297130'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 509  012091 4'], 'label': '17', 'dois': ['10.1088/1742-6596/509/1/012091']}, 'recid': 1297130, 'curated_relation': False}"
22380186,1327230,1327230,1327230,"{'record': {'$ref': 'http://localhost:5000/api/literature/1327230'}, 'reference': {'misc': ['See Supplemental Material at which includes Refs. [50 - 53]'], 'label': '49', 'dois': ['10.1103/PhysRevLett.114.132001'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1327230, 'curated_relation': False}"
22383785,1331657,1331657,1331657,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331657'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012022 4'], 'label': '16', 'dois': ['10.1088/1742-6596/556/1/012022']}, 'recid': 1331657, 'curated_relation': False}"
22383802,1331664,1331664,1331664,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331664'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012033 4'], 'label': '16', 'dois': ['10.1088/1742-6596/556/1/012033']}, 'recid': 1331664, 'curated_relation': False}"
22383826,1331665,1331665,1331665,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331665'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012034 6'], 'label': '23', 'dois': ['10.1088/1742-6596/556/1/012034']}, 'recid': 1331665, 'curated_relation': False}"
22383850,1331667,1331667,1331667,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331667'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012037 4'], 'label': '18', 'dois': ['10.1088/1742-6596/556/1/012037']}, 'recid': 1331667, 'curated_relation': False}"
22383885,1331676,1331676,1331676,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331676'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012049 4'], 'label': '16', 'dois': ['10.1088/1742-6596/556/1/012049']}, 'recid': 1331676, 'curated_relation': False}"
22383897,1331686,1331686,1331686,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331686'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012060 5'], 'label': '11', 'dois': ['10.1088/1742-6596/556/1/012060']}, 'recid': 1331686, 'curated_relation': False}"
22383948,1331686,1331686,1331686,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331686'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012060 6'], 'label': '48', 'dois': ['10.1088/1742-6596/556/1/012060']}, 'recid': 1331686, 'curated_relation': False}"
22383959,1331694,1331694,1331694,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331694'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012068 4'], 'label': '10', 'dois': ['10.1088/1742-6596/556/1/012068']}, 'recid': 1331694, 'curated_relation': False}"
22383964,1331701,1331701,1331701,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331701'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012075 2'], 'label': '4', 'dois': ['10.1088/1742-6596/556/1/012075']}, 'recid': 1331701, 'curated_relation': False}"
22384047,1331710,1331710,1331710,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331710'}, 'reference': {'publication_info': {'page_start': '2379', 'journal_title': 'J.Funct.Anal.', 'year': 2012, 'journal_volume': '262', 'artid': '2379'}, 'misc': ['XXII International Conference on Integrable Systems and Quantum Symmetries (ISQS-22) Publishing Journal of Physics: Conference Series 563 (2014) 012022 7'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'Kwásnicki, M.'}], 'label': '11', 'dois': ['10.1088/1742-6596/563/1/012022']}, 'recid': 1331710, 'curated_relation': False}"
22384061,1331716,1331716,1331716,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331716'}, 'reference': {'publication_info': {'journal_title': 'JINST', 'year': 2014, 'journal_volume': '9', 'artid': '10010'}, 'misc': ['A novel 83m Kr tracer method for characterizing xenon gas and cryogenic distillation systems 7th Symposium on Vacuum-based Science and Technology (SVBST2013) Publishing Journal of Physics: Conference Series 564  012006 7'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'S, Rosendahl'}], 'label': '11', 'dois': ['10.1088/1742-6596/564/1/012006']}, 'recid': 1331716, 'curated_relation': False}"
22384766,1331655,1331655,1331655,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331655'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012020 4'], 'label': '18', 'dois': ['10.1088/1742-6596/556/1/012020']}, 'recid': 1331655, 'curated_relation': False}"
22390581,1331638,1331638,1331638,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331638'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012002 4'], 'label': '11', 'dois': ['10.1088/1742-6596/556/1/012002']}, 'recid': 1331638, 'curated_relation': False}"
22390604,1331640,1331640,1331640,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331640'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012004 4'], 'label': '13', 'dois': ['10.1088/1742-6596/556/1/012004']}, 'recid': 1331640, 'curated_relation': False}"
22390624,1331641,1331641,1331641,"{'record': {'$ref': 'http://localhost:5000/api/literature/1331641'}, 'reference': {'publication_info': {'year': 2014}, 'misc': ['Publishing Journal of Physics: Conference Series 556  012005 6'], 'label': '19', 'dois': ['10.1088/1742-6596/556/1/012005']}, 'recid': 1331641, 'curated_relation': False}"
22396181,795560,795560,795560,"{'record': {'$ref': 'http://localhost:5000/api/literature/795560'}, 'reference': {'arxiv_eprint': '0809.0639', 'publication_info': {'journal_title': 'J.Math.Phys.', 'journal_volume': '50', 'artid': '013524'}}, 'recid': 795560, 'curated_relation': False}"
22399005,794242,794242,794242,"{'record': {'$ref': 'http://localhost:5000/api/literature/794242'}, 'reference': {'arxiv_eprint': '0809.0337'}, 'recid': 794242, 'curated_relation': False}"
22425342,788546,788546,788546,"{'record': {'$ref': 'http://localhost:5000/api/literature/788546'}, 'reference': {'misc': ['Read More:'], 'dois': ['10.1142/S0217751X08039980'], 'urls': [{'value': 'http://www.worldscientific.com/doi/ref/'}]}, 'recid': 788546, 'curated_relation': False}"
22425357,788549,788549,788549,"{'record': {'$ref': 'http://localhost:5000/api/literature/788549'}, 'reference': {'misc': ['Read More:'], 'dois': ['10.1142/S0217751X08040056'], 'urls': [{'value': 'http://www.worldscientific.com/doi/ref/'}]}, 'recid': 788549, 'curated_relation': False}"
22456994,1616776,1616776,1616776,"{'record': {'$ref': 'http://localhost:5000/api/literature/1616776'}, 'reference': {'publication_info': {'page_start': '1806', 'journal_title': 'Phys.Rev.A', 'year': 1997, 'journal_volume': '56', 'artid': '1806'}, 'misc': ['EmerQuM 11: Emergent Quantum Mechanics 2011 Publishing 9', 'Additional pubnote: J.Phys.Conf.Ser.,361,012006'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'Fu, Q.'}], 'label': '39', 'dois': ['10.1088/1742-6596/361/1/012006']}, 'recid': 1616776, 'curated_relation': False}"
22477195,1219384,1219384,1219384,"{'record': {'$ref': 'http://localhost:5000/api/literature/1219384'}, 'reference': {'misc': ['CAEN N6742, 16 ch+1 digitizer, based on DRS4 chip: switched capacitor ADC up to 5 GS/S. XVth International Conference on Calorimetry in High Energy Physics (CALOR2012) Publishing Journal of Physics: Conference Series 404 (2012) 012057 6'], 'imprint': {'publisher': 'IOP'}, 'dois': ['10.1088/1742-6596/404/1/012057'], 'label': '8'}, 'recid': 1219384, 'curated_relation': False}"
22478554,1220486,1220486,1220486,"{'record': {'$ref': 'http://localhost:5000/api/literature/1220486'}, 'reference': {'publication_info': {'year': 2013}, 'misc': ['Publishing Journal of Physics: Conference Series 411  012031 7'], 'label': '7', 'dois': ['10.1088/1742-6596/411/1/012031']}, 'recid': 1220486, 'curated_relation': False}"
22488423,1221296,1221296,1221296,"{'record': {'$ref': 'http://localhost:5000/api/literature/1221296'}, 'reference': {'misc': ['Publishing Journal of Physics: Conference Series 408 (2013) 012005 8'], 'label': '25', 'dois': ['10.1088/1742-6596/408/1/012005']}, 'recid': 1221296, 'curated_relation': False}"
22507998,1222830,1222830,1222830,"{'record': {'$ref': 'http://localhost:5000/api/literature/1222830'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.Lett.', 'year': 2013, 'journal_volume': '111', 'artid': '161302'}, 'misc': ['P H Y S I C A L R E V I E W L E T T E R S week ending 18 OCTOBER161302-5'], 'label': '30'}, 'recid': 1222830, 'curated_relation': False}"
22512878,1225636,1225636,1225636,"{'record': {'$ref': 'http://localhost:5000/api/literature/1225636'}, 'reference': {'misc': ['See Supplemental Material at for an example of a reconstruction using a higher mass benchmark'], 'label': '26', 'dois': ['10.1103/PhysRevLett.111.031302'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1225636, 'curated_relation': False}"
22512887,1225636,1225636,1225636,"{'record': {'$ref': 'http://localhost:5000/api/literature/1225636'}, 'reference': {'misc': ['See Supplemental Material at for reconstruction results using only pairs of detectors'], 'label': '35', 'dois': ['10.1103/PhysRevLett.111.031302'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1225636, 'curated_relation': False}"
22521062,1326800,1326800,1326800,"{'record': {'$ref': 'http://localhost:5000/api/literature/1326800'}, 'reference': {'publication_info': {'page_start': '025', 'journal_title': 'PoS', 'year': 2014, 'journal_volume': 'Bormio2014', 'artid': '025'}, 'misc': ['3More comprehensive coverage of the broad range of topics that are on the agenda for near-future, intensity-frontier flavor physics experiments are provided in Refs. [19] and [20], and references cited therein. 13 Flavor Physics in the LHC Era Stephen Lars Olsen'], 'label': '2'}, 'recid': 1326800, 'curated_relation': False}"
22521097,1326800,1326800,1326800,"{'record': {'$ref': 'http://localhost:5000/api/literature/1326800'}, 'reference': {'publication_info': {'page_start': '025', 'journal_title': 'PoS', 'year': 2014, 'journal_volume': 'Bormio2014', 'artid': '025'}, 'misc': ['14 Flavor Physics in the LHC Era Stephen Lars Olsen'], 'label': '32'}, 'recid': 1326800, 'curated_relation': False}"
22527709,1245617,1245617,1245617,"{'record': {'$ref': 'http://localhost:5000/api/literature/1245617'}, 'reference': {'misc': ['Publishing Journal of Physics: Conference Series 447 (2013) 012002 8'], 'label': '16', 'dois': ['10.1088/1742-6596/447/1/012002']}, 'recid': 1245617, 'curated_relation': False}"
22533297,1250331,1250331,1250331,"{'record': {'$ref': 'http://localhost:5000/api/literature/1250331'}, 'reference': {'misc': ['See Supplemental Material at for details in obtaining the supereld propagator'], 'label': '21', 'dois': ['10.1103/PhysRevD.88.067702'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1250331, 'curated_relation': False}"
22538772,1241838,1241838,1241838,"{'record': {'$ref': 'http://localhost:5000/api/literature/1241838'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2014, 'journal_volume': '90', 'artid': '015031'}, 'misc': ['in Planning the Future of U.S. Particle Physics: Report of the 2013 Community Summer Study of the APS Division of Particles and Fields, N. A. Graf, M. E. Peskin, and J. L. Rosner (eds.) eConf C1307292, SNOW13-00075 . SEARCHING FOR W0 BOSONS THROUGH DECAYS … 015031-5'], 'label': '32', 'authors': [{'full_name': 'Calkins, R.'}]}, 'recid': 1241838, 'curated_relation': False}"
22549457,1241688,1241688,1241688,"{'record': {'$ref': 'http://localhost:5000/api/literature/1241688'}, 'reference': {'arxiv_eprint': '1307.1679', 'misc': ['Holonomy spin foam models: asymptotic geometry'], 'label': '68', 'authors': [{'full_name': 'Hellmann, F.'}, {'full_name': 'Kaminski, W.'}]}, 'recid': 1241688, 'curated_relation': False}"
22549744,1242922,1242922,1242922,"{'record': {'$ref': 'http://localhost:5000/api/literature/1242922'}, 'reference': {'arxiv_eprint': '1307.3804', 'authors': [{'full_name': 'Yang, L.'}, {'full_name': 'Zhu, K.'}, {'full_name': 'Zhu, Y.S.'}, {'full_name': 'Cai, H.'}], 'misc': ['X-6'], 'label': '18', 'title': {'title': 'Combing upper limits with Bayesian approach'}}, 'recid': 1242922, 'curated_relation': False}"
22553595,1243830,1243830,1243830,"{'record': {'$ref': 'http://localhost:5000/api/literature/1243830'}, 'reference': {'arxiv_eprint': '1307.5711', 'misc': ['22Jul2013 1']}, 'recid': 1243830, 'curated_relation': False}"
22554334,1245244,1245244,1245244,"{'record': {'$ref': 'http://localhost:5000/api/literature/1245244'}, 'reference': {'arxiv_eprint': '1307.7875', 'authors': [{'full_name': 'A, Letters'}], 'misc': ['30Jul2013 July 31, 2013 2:30 WSPC/INSTRUCTION FILE ws-mpla Modern Physics c Publishing Company DETERMINATION OF CHARM QUARK MASS AND αs(MZ) FROM HERA DATA AMANDA COOPER-SARKAR Dept. of Physics, University of Oxford,Keble Rd, OXFORD, OX1 3RH, UK email:a.cooper-sarkar1@physics.ox.ac.uk Received (24 May 2013) Revised () Charm production data from HERA may be used to determine the charm quark mass and jet production data from HERA may be used to detrmine αs(MZ ). Recent results are summarised. 1. Introduction HERA was an electron(positron)-proton collider located at DESY, Hamburg. It ran in two phases HERA-I from 1992-2001 and HERA-II 2003-2007. Two similar experiments, H1 and ZEUS, took data. In HERA-1 running each experiment collected ∼ 100pb-1 of e+ p data and ∼ 15pb-1 of e- p data with electron beam energy 27.5GeV and proton beam energies 820, 920 GeV. In HERA-II running each ex-'], 'imprint': {'publisher': 'World Scientific'}, 'label': '18'}, 'recid': 1245244, 'curated_relation': False}"
22555086,1245312,1245312,1245312,"{'record': {'$ref': 'http://localhost:5000/api/literature/1245312'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.ST Accel.Beams', 'year': 2013, 'journal_volume': '16', 'artid': '020702'}, 'misc': ['AND DIFFRACTION 020702-5'], 'label': '26', 'authors': [{'full_name': 'Transition, Coherent X-Ray'}]}, 'recid': 1245312, 'curated_relation': False}"
22556854,1249512,1249512,1249512,"{'record': {'$ref': 'http://localhost:5000/api/literature/1249512'}, 'reference': {'misc': ['Publishing Journal of Physics: Conference Series 453 (2013) 012013 6'], 'label': '20', 'dois': ['10.1088/1742-6596/453/1/012013']}, 'recid': 1249512, 'curated_relation': False}"
22564000,1281771,1281771,1281771,"{'record': {'$ref': 'http://localhost:5000/api/literature/1281771'}, 'reference': {'publication_info': {'page_start': '103', 'journal_title': 'Annals Phys.', 'year': 2014, 'journal_volume': '342', 'artid': '103'}, 'label': '95', 'authors': [{'full_name': 'Nock, A.'}, {'full_name': 'Kumar, S.'}, {'full_name': 'Sommers, H.-J.'}, {'full_name': 'Guhr, T.'}]}, 'recid': 1281771, 'curated_relation': False}"
